Date,python,c#,javascript,java,php,c++,objective-c,r,swift,c,ruby,vb.net,perl
2010-12-1,3.842115338002798,10.603488743992198,6.617971599294199,7.887444476102398,7.639008447063404,4.5420736545374005,2.7397767101999997,0.3687266762546002,0.0018271550301999992,2.2505156728615994,1.478040529329999,0.975552938530799,0.7612167234007999
2011-1-1,3.785419407597798,10.411483846687798,6.7184523401788,8.042984605040397,7.631592603886004,4.5880630753554,2.6967181951322,0.34212274652060004,0.0019488428071999992,2.1846339334709994,1.4663793921819988,0.9891026357085991,0.7089227398511998
2011-2-1,3.7755822927403977,10.3001807760342,6.758589607339401,8.155917786262798,7.714867076913803,4.521564257569,2.7443542304201998,0.34250382063340007,0.0023464945313997993,2.127965157692999,1.4616435924717985,0.9906951093279993,0.6746459907013997
2011-3-1,3.680099861214397,10.163667613719,6.806878875648602,8.257586989377597,7.905670652291803,4.4286814633808,2.8038801292407998,0.358956905483,0.002942957505799799,2.092152949193799,1.4956508240803983,0.9688132479323992,0.6371418752529997
2011-4-1,3.6275078541009975,9.998834117752798,6.938915966175801,8.297919887731798,8.036691394126803,4.329744618281,2.9537442129430005,0.38885931518500005,0.0032830157285997997,2.0363243021837993,1.5370325087519983,0.9720800570891992,0.6187346946907997
2011-5-1,3.6140078164295977,9.949042165530397,6.969764890020203,8.370110951258397,8.099260337843404,4.1994090161134014,3.1243112372542,0.4097383987342,0.0031046489555997996,1.976656120166799,1.554399192904798,0.9783365018185991,0.5902407066553998
2011-6-1,3.585309223810598,9.918947058859597,7.161988650510201,8.329176411047396,8.111241125941204,4.092291623100401,3.2547833588894,0.43672006251400014,0.0029577693301997996,1.966941832078799,1.5673762608955983,0.9507984481279992,0.5846844361073996
2011-7-1,3.5852884815027983,9.839786457732197,7.422990466435001,8.290779699589397,8.220505986881804,4.023818367698401,3.4047587507865997,0.4491444035634002,0.0046205840868,1.9001050519567992,1.5791145944079985,0.9309161398087993,0.5993389066863997
2011-8-1,3.5555621524725987,9.735600423051796,7.740980381731201,8.228697901631795,8.280779224010804,3.9312044264046007,3.5172082608728,0.47471940511540023,0.005518693944799999,1.8215541866281995,1.6007351728397985,0.9250340497283991,0.5943331359029996
2011-9-1,3.544785496564598,9.616660120535197,7.907943515515202,8.209358915965996,8.262117876198003,3.8318784830046013,3.48711610643,0.49504569938120013,0.00587103997,1.7699482603291998,1.5957218628591987,0.882650956783199,0.5763377913425997
2011-10-1,3.5575253090837977,9.434684569539797,8.0354355842538,8.188675072731396,8.239385468740403,3.914395699727001,3.4329821628896,0.5323027856136002,0.006655788521400001,1.8274886831352,1.6025724832293988,0.8744700848931991,0.5705783149795997
2011-11-1,3.5677021447491972,9.280527942518598,8.077072977879002,8.361613451450195,8.210573062013403,3.9676364536624016,3.4118763034532003,0.5540653908796,0.0066004755742,1.8746322196206002,1.6068637415855989,0.851978220178399,0.5674182835679998
2011-12-1,3.5364650662531973,9.166831451808196,8.0713992153042,8.514430866461193,8.089379553928403,4.0426258721952015,3.3130509587832,0.5820493387640001,0.0045968414608,1.9316412530712,1.6176956439209988,0.8431254828467989,0.5404996449841999
2012-1-1,3.545186363443597,9.086254113537198,8.063727059106602,8.639430879772993,8.025231741923601,4.087639235792201,3.2435398253118004,0.5914001289153998,0.0041355577598000005,1.9756066339195997,1.599310048776799,0.844310929901399,0.5234077895284
2012-2-1,3.5806758536105976,8.997847233862396,8.068431915275202,8.774525140981993,8.047227760274803,4.137978059500401,3.2194118717412,0.6025750702591999,0.0046075188936,1.9890061690245993,1.625756090924599,0.8502447400261991,0.5247534496595999
2012-3-1,3.6199072876965976,8.914076953489396,8.084604402037602,8.941854701858993,8.085093953683801,4.063287482687602,3.1478496953164,0.6130908600889999,0.0038722631172000005,1.9771018188797993,1.6351002536633985,0.8304844353157991,0.5053884482823999
2012-4-1,3.671753835698998,8.819793787164595,8.1472943394358,9.039349938527794,8.106409524352602,4.0625962698206015,3.0990623434738,0.6321870369073999,0.0040958113444,1.9868549478509991,1.6217095993991983,0.8249944182007992,0.48659020907539974
2012-5-1,3.7329434646129975,8.745958976812597,8.2556635496084,9.077913180741593,8.124428538071001,3.9638139482328016,3.034678343856201,0.6441494754307998,0.0046029517989998004,1.9690759087663992,1.5902500483909983,0.8164494735925991,0.4786149110901997
2012-6-1,3.816441301088598,8.677226254264596,8.322805524229599,9.032183421180994,8.1377395333418,3.8925610651518014,2.967808465415601,0.6742224292042001,0.0041811665849998,1.9385615663113995,1.550388812954198,0.7827770983649989,0.4942115111167997
2012-7-1,3.900000229371998,8.678677706609996,8.447261354332799,8.991387104104994,8.190607964265002,3.813285458264601,2.953450755327401,0.7011655843775999,0.0035748933395995997,1.8839982854145993,1.511267045723398,0.7545196317697989,0.4888898370139997
2012-8-1,3.9762534421049978,8.635313060138396,8.6075158392726,8.870933988935395,8.245998728520002,3.7603731707308006,2.975637250848002,0.7226246192369998,0.0036929272119995997,1.8028608751775994,1.4748604881253986,0.7541262286975987,0.5067532818455998
2012-9-1,4.009798135040998,8.618100472322595,8.6421245351486,8.762578379470995,8.295627793876601,3.6817521690592003,2.8816351903926014,0.7528286717261998,0.003980242271599601,1.7728394742439995,1.4657469838847985,0.7700329030881987,0.5152797721536
2012-10-1,4.071347849888398,8.596349489970596,8.5880153196154,8.754121048903595,8.246479274808603,3.7308208191322003,2.8576523468260016,0.7920064444257999,0.0036231084571998,1.8254184094341994,1.4738771592781987,0.7725052080399988,0.5113594555399998
2012-11-1,4.130484107263799,8.521200247148395,8.5398747140292,8.897211317757794,8.225606907823401,3.8692691762624003,2.7977985793884015,0.8257356884263999,0.0032827707577998003,1.9047995480149993,1.474105744160799,0.8094586468739988,0.4845457926703996
2012-12-1,4.174835325890599,8.403856244013795,8.541841005119801,9.009987966894595,8.2090468016676,3.9664670710156003,2.7401675288784015,0.8479340551236001,0.0028807281770000005,1.9510310486701994,1.464792062593999,0.828158251470199,0.4731298059975996
2013-1-1,4.1804263790651985,8.334597029357795,8.5330524704548,9.018482784425395,8.161208335902803,4.003869372526401,2.6628785934488013,0.8855114444382,0.0028221690322000003,1.9920477806797994,1.4662532580489989,0.8419473505027989,0.4490285553497996
2013-2-1,4.264945406628799,8.263090894626194,8.6247834705676,9.051186706144994,8.142156059785801,4.052725934767601,2.660212538911201,0.9424550351472,0.0024124994368,2.0128709277873993,1.459844309967799,0.844098177744199,0.44612548497159954
2013-3-1,4.3239453099494,8.204443843927194,8.729948055665,9.081613140351795,8.198227004837001,4.089879440159601,2.6179263515296007,0.9864010686811999,0.0024522729953998,1.9882488114239993,1.4523594448617991,0.845732171776999,0.45252718893939947
2013-4-1,4.3836500015198,8.171251981895594,8.851234210474798,9.133956922809194,8.1721080629774,4.0742165041734015,2.5706797286072005,1.0186903607817999,0.0028800327609998,1.9683017233711992,1.4508470123267991,0.8526710345169992,0.4651179764979997
2013-5-1,4.4702310824196,8.169962176822393,8.922382582890199,9.132689306689395,8.111168195737601,4.054304471933601,2.4791587433128006,1.0527141175333998,0.0025553302267998,1.9714692709783992,1.450413729676399,0.862345107036999,0.49279520251119957
2013-6-1,4.5950726851346,8.163151589246194,9.0186597920182,9.153566928161194,8.087822744712003,4.068992425999401,2.386590994370001,1.0855173835177998,0.0022994319093998005,1.9743544749741992,1.4381024346697988,0.870131833330999,0.5153948816375996
2013-7-1,4.6906575423638,8.134073070598793,9.143772218604202,9.082989623725794,8.070672341897202,4.020355635862201,2.3021288677528013,1.0915978668011999,0.002439226814599801,1.911894799462199,1.424173829674799,0.8828191328101991,0.5278510019555995
2013-8-1,4.7453210933753995,8.120046773568593,9.3598412358028,9.019589894421793,8.128214212910201,3.927265843534201,2.2096707613564015,1.1044732757398,0.002216407428400001,1.868512636369799,1.4213960971045991,0.907309042070999,0.5288991815053998
2013-9-1,4.7815894222356,8.158594761043593,9.710457043782203,9.089402687103993,8.284856100413801,3.8857908707918005,2.212009989611201,1.0967317729755999,0.002724110665600001,1.865842854312799,1.4225469531415993,0.914850377014399,0.5147232271489999
2013-10-1,4.8734701608407995,8.187219442233992,10.047418250501202,9.285432749667592,8.3754666783942,3.9301567016300005,2.2362839413072013,1.1102372882184,0.003580017088600001,1.9419008555129988,1.4431973404793994,0.9410173863893991,0.4953085193689999
2013-11-1,4.988929940588199,8.225067749844793,10.300236124393404,9.650235025651593,8.4577641379552,4.070109250960001,2.2669638577778013,1.1335792322907998,0.0038936160578000012,2.055765296909599,1.4536329894573994,0.9462750216037993,0.48268465572859987
2013-12-1,5.036214388232999,8.264652146388594,10.575134047494803,10.040297801908793,8.5808963348986,4.1734938202750005,2.323088295925401,1.1404575733838,0.004188061870600001,2.136874259578799,1.472640276274399,0.9489806765131993,0.4659831218899999
2014-1-1,5.144011391364598,8.259343824313593,10.832860034073002,10.248373446664193,8.678677266598001,4.253278091700201,2.372275409150601,1.1635365577741998,0.004364384443200001,2.179004058989799,1.473336148092999,0.9511127832795994,0.4530052250301999
2014-2-1,5.236347513490599,8.205703161185594,10.945881243397203,10.337538858974794,8.72244236176,4.2781566602736,2.3824282864584014,1.2349169576101997,0.0042205504802,2.191550056573999,1.4622550261983989,0.9429041619477996,0.45454129506899965
2014-3-1,5.305239099453399,8.114965474202595,10.9851446657518,10.421402545674795,8.827175305640601,4.245805825925601,2.380736126739401,1.2781896588517998,0.0036289250071998005,2.171588955970999,1.443582123356799,0.9330620695249994,0.4538695878433998
2014-4-1,5.335655678149199,8.034769706603996,11.092705180290801,10.442496163471395,8.959241093745003,4.158236919311401,2.4028072627886012,1.3115554027679999,0.0034728517283998004,2.097870227988399,1.433830783912399,0.9386586687103993,0.4453123381415999
2014-5-1,5.363183121828398,7.966619146476196,11.161535968235402,10.372485840966995,8.895149718582001,4.081534965940201,2.392683783592601,1.3745366972103998,0.0034048628373998004,2.0457750602805995,1.441566190205599,0.9168459105231992,0.44335117731419993
2014-6-1,5.418711818745998,7.884354122417196,11.179911216969405,10.352778766568395,8.719708741495202,3.9661944345834015,2.387008407068001,1.4201162527188,0.29860872510979963,1.9909577382235994,1.435518441827199,0.8937820353725993,0.44222988553599996
2014-7-1,5.486472319620397,7.823705325172597,11.201957207519403,10.260934677895394,8.5701903042152,3.857732951519602,2.371248556562601,1.439643042019,0.4829762442159996,1.8883882420961995,1.4466768749075989,0.8814284354967995,0.4404477469524002
2014-8-1,5.502266855808598,7.7969520856011965,11.282184268464604,10.070953277310993,8.4194355801132,3.7444614099584017,2.3424386002390007,1.4720354982042,0.6905627631405997,1.77635231907,1.4654635675573988,0.8543772514181995,0.4357506143438
2014-9-1,5.452479765726197,7.709146567982397,11.262329816179005,9.937712360002994,8.2089692454524,3.658033681260401,2.3150482643166006,1.4767033413142001,0.9194722288921998,1.7533584155129998,1.4575085311145988,0.8228425437781995,0.433444384635
2014-10-1,5.512092197982398,7.586130715064397,11.205005995359606,9.971695142299593,8.1057800643308,3.6800870764752007,2.269434408947201,1.5056544840972,1.2037881422766,1.8230131983545994,1.4248435133859987,0.8203244938341996,0.41690555011159997
2014-11-1,5.566224087637397,7.4727230701929965,11.111040260426808,10.160269834004593,8.066238475058999,3.7703877608098013,2.202089369529401,1.5363362083838,1.216340107657,1.9242610332933996,1.3918827040595985,0.8141916315285996,0.410532819484
2014-12-1,5.610229903720997,7.357455386221197,11.026529491532205,10.311144711371593,8.046246883470598,3.846041374500601,2.1217496976592005,1.543006070848,1.3526459593452,2.0104617433571996,1.3800513594091985,0.8116235740899997,0.4000751673674
2015-1-1,5.6658621430397975,7.2466875187563975,11.001039263668005,10.382389294538195,8.072893848682199,3.8672344732396007,2.0298306752818007,1.5653913966632,1.5146371499868,2.070115461000399,1.3708730515233984,0.8098434651855996,0.3874971964380002
2015-2-1,5.824443117385998,7.1663157417777965,11.040286528338806,10.363555998353794,8.069173742087397,3.889924748517801,1.9559370889408005,1.6341125707092001,1.6719087537846,2.0823232123663993,1.3657751499423982,0.7968493077623994,0.3715442918242001
2015-3-1,5.942505936283398,7.112053165524996,11.019857150957604,10.377726654272994,8.066457887434199,3.877521506021201,1.8756209243770006,1.6886470600038,1.7673606749378,2.0553307417193993,1.3549878486809983,0.7787103745637994,0.36548338519380014
2015-4-1,6.003429312711998,7.069317325748797,11.070418397338605,10.325682026015993,8.082809302477798,3.843534554442401,1.8395524859030008,1.7154867352276,1.8851407390646,2.031441197117999,1.3659167289919982,0.7611202096375994,0.3476363225766
2015-5-1,6.0508866576447975,7.083819614507396,11.275297753434005,10.216891767890795,8.061803563398398,3.7964440741880012,1.786322682034001,1.7818420773340002,1.9753535790624,2.005768354708399,1.359737854879198,0.7381200800161991,0.33127648004960003
2015-6-1,6.142679203557397,7.110740802985797,11.455422289270405,10.125549852398795,7.950145038841998,3.750477291167601,1.758434713416801,1.8230420832354,2.0689009205012,1.956470280127799,1.341920743784198,0.7258399174495993,0.32158018839980007
2015-7-1,6.194198218337997,7.155196578409196,11.695050120588203,10.048098285401593,7.921970907033398,3.6675967229378017,1.720864830094801,1.8774391077659995,2.2123808309176,1.8436354706841989,1.338204866803798,0.7219910492793995,0.3140509530384
2015-8-1,6.209180607049197,7.219215687299396,11.974628882699005,9.848791086903793,7.9211441561991975,3.5369682165892016,1.7041314296466008,1.8871210376663996,2.3949309960024,1.715261083176999,1.334648517292798,0.7134641739645995,0.30668147983880006
2015-9-1,6.237091753284398,7.292114153622596,12.182722285553604,9.666920707318793,7.861335855592797,3.4493142193890014,1.6713850225578006,1.9117869881647995,2.4842341285222,1.6454620040907995,1.314059267345998,0.7114691126097995,0.29962558318160026
2015-10-1,6.371476449055399,7.224150407458195,12.137928017284404,9.660912926532593,7.782826652860199,3.4712992645310017,1.6379326207674005,1.9382313562801994,2.5362967550758,1.6615347213851994,1.2795211294707982,0.6990725451243998,0.29718682765580007
2015-11-1,6.497123901827199,7.1730510717353955,12.117636820463405,9.757023183620992,7.749096905742398,3.574117940723802,1.5675435986708006,1.9706990382679994,2.5604274278502,1.731098447684199,1.2247187832047983,0.6787165622049998,0.28748617934260007
2015-12-1,6.5879132976375985,7.137250683760596,12.108745824233806,9.764332059068192,7.770833470618198,3.649334558113602,1.4897800448350007,1.9322098904163998,2.5414427157676,1.8016248360395992,1.1955149258631983,0.6716350449585998,0.2838291945044001
2016-1-1,6.716072893058998,7.042935502914996,12.155414205819005,9.719451560356992,7.810409487932598,3.676112933178602,1.4216798384100007,1.9381986462735998,2.5109115811527998,1.854730171560599,1.1770319819795982,0.6735010556563997,0.27255195525560005
2016-2-1,6.892065867502799,6.944335441355396,12.134193453100803,9.709308398851594,7.876180647297998,3.708199960379202,1.3456327158270007,1.9460425890835995,2.5037931348880003,1.8563261678465992,1.1724297090797982,0.6636358423859997,0.27262775187400007
2016-3-1,6.949571169041801,6.924609465417397,12.184187670067406,9.696613550261993,7.886498641940998,3.6502249089030014,1.2675141719808007,1.9526739842447998,2.5471326111804,1.8040490157863993,1.1617580049569982,0.6611309853523998,0.2649859050532003
2016-4-1,6.959990530862401,6.930997351767397,12.182250293975404,9.684488763389593,7.861719634141197,3.5564568040358013,1.2308230639894007,1.9758925967540002,2.5468215543058,1.7392906048543992,1.1671982276641981,0.6556435689641997,0.2631523749738003
2016-5-1,6.9970981050264,6.949329287050196,12.167593071684603,9.566786540305193,7.791636964664197,3.444128941208001,1.1797849605368007,2.008760923144,2.5071547932652,1.6687695162433989,1.1570663023033982,0.6513518780005997,0.2594056929536003
2016-6-1,7.036962211310599,7.005301117273996,12.087146275190204,9.457566396423793,7.663407059689197,3.391748044162201,1.1446784554302007,2.038442128743,2.499889872161,1.581923248160799,1.1493039406867984,0.6342853715403999,0.25737760883120003
2016-7-1,7.081843764563999,7.012645586147795,12.211877842878003,9.252617157088794,7.538652126147797,3.3146692497912014,1.1084481095750007,2.0804970457446004,2.5548301229712003,1.498920987637399,1.1259868241561983,0.6252619627093999,0.25246559062800006
2016-8-1,7.108511828623799,7.063986327321194,12.321305190264003,8.948129885382793,7.453362077997797,3.168178237694001,1.0819288861074008,2.0963372354870002,2.5927825142966006,1.3997663129927993,1.1087053063243983,0.6174598439639999,0.25681428965560005
2016-9-1,7.161109320126599,6.966390841544394,12.324058575396801,8.679099909808992,7.398464154096397,3.066667606965401,1.0517722693446008,2.061283047205,2.6787763502226007,1.3514416361357993,1.1085532998961984,0.6081813678951999,0.2608702285864
2016-10-1,7.3190265402916,6.848142153789395,12.228767915962402,8.630158801225392,7.271692186754396,3.101813079679201,1.0271096082554005,2.0927908591978,2.7515117827578006,1.4317239424611994,1.0915704216783984,0.5923841161937999,0.25580167439140006
2016-11-1,7.540679905252,6.760012944222195,12.167709591301803,8.691972224729591,7.153218398766195,3.177644632349601,0.9793322164804005,2.080039274627,2.7282516682528004,1.5558476166127995,1.0635831055411984,0.5844615709247999,0.2508396036174002
2016-12-1,7.7015197225292,6.721401390401596,12.101388755613803,8.71052460150479,7.105407711045196,3.2050558721306013,0.9522766302702005,2.0447289998989997,2.6551187396526004,1.6361586058425992,1.0490110475739984,0.5716278746087999,0.24449055938680023
2017-1-1,7.898765190650399,6.645690966340595,12.029016928092801,8.690426286248789,7.115975276217595,3.2945479292694015,0.9183682484450003,2.0236793397597994,2.6054033658232,1.705388981502199,1.0482461101189984,0.5585957365771999,0.2315171963974
2017-2-1,8.148364691541598,6.663699420475595,12.065251215115202,8.64151789613579,7.129594777646796,3.2869657101854015,0.8751599515010003,2.0597176490838,2.5006455840572,1.7243346710767988,1.0096223193485983,0.5523901378555998,0.22383041154020003
2017-3-1,8.309659066682999,6.647444062169595,12.086823339662402,8.610377554170588,7.125564340575795,3.2227853914026015,0.8325665253834004,2.0851939603595997,2.4192895540742,1.652123648249799,0.9793243452073984,0.5441243399443998,0.2185011258127998
2017-4-1,8.443217662370198,6.559125589311594,12.124509084458401,8.60841993801659,7.153297247639595,3.1855532396222013,0.7813822820250004,2.1566084953406,2.3602336094289997,1.5989331089401986,0.9448498961731984,0.5380416846637999,0.2164239702585998
2017-5-1,8.5702524385924,6.526935554102795,12.083805399474802,8.654969306837192,7.137644770579996,3.1076590870988015,0.7231411102120002,2.2323043551693997,2.3142231180199997,1.547557088723399,0.9068665840505984,0.5317477626397997,0.21192258374679981
2017-6-1,8.7546614988344,6.470265476459396,12.082262214065402,8.64481512080099,7.029784795537597,2.9927300480820014,0.6945865887206005,2.3372690635672,2.2937767322708,1.499760180497799,0.8592103536445983,0.5204111371387998,0.20999971967080003
2017-7-1,8.9523069287886,6.403807881171997,12.068517457125001,8.555250802882389,6.910497926432997,2.959782263927001,0.6645532682144004,2.4279548604628003,2.3133062458908,1.4160128331987991,0.842324146765798,0.5108511080987999,0.19992133331320003
2017-8-1,9.1106636795826,6.349720680892197,12.124149127802202,8.38395208502679,6.827503929820597,2.881161469266801,0.6316891843924004,2.4873924827680005,2.3271650122108003,1.351328396328999,0.821999488454798,0.4943229634811999,0.1987999605978002
2017-9-1,9.266009217813,6.3284635202327975,12.0889659770218,8.172439057441789,6.755563402461597,2.773523629120601,0.6140117071894002,2.532316509193401,2.3545564737522002,1.2899791816615995,0.8059583382289979,0.4800528956825997,0.1959137954968002
2017-10-1,9.529941703301999,6.245376374172798,12.025634197573002,8.066755616095389,6.630655391789998,2.8201346324452006,0.5880421474114004,2.6043520691652007,2.3740075539076004,1.3244019319893994,0.7956957477121979,0.4667804135783998,0.19734105607300023
2017-11-1,9.7458231252884,6.138262796565198,11.900897318646,8.108535981449789,6.564189153957398,2.891313111398001,0.5462365013544004,2.6405258013922004,2.3376797523408,1.4102084995249995,0.7758246793921977,0.4613367872767998,0.19321460794600026
2017-12-1,9.9240594931812,6.076460800826197,11.832100383649202,8.18413903593499,6.511886710058397,2.946279462377801,0.5110271412232004,2.6416157144274,2.295820913359,1.4846560283139998,0.7466679027951976,0.4540094606507997,0.18947311226460004
2018-1-1,10.098110523164799,6.013862381738397,11.788305774732802,8.177296306682589,6.463271979514597,3.0003578776122004,0.48270197904840034,2.650126528932,2.2921350906724,1.5316999234457995,0.7343601686539978,0.4445771935039997,0.17960500866540002
2018-2-1,10.3317723312912,5.9162001268749975,11.696568951237001,8.17761619874859,6.340076812990198,3.047248765501801,0.44969460178820053,2.7184563733874003,2.2719079023891995,1.5532912965719998,0.7181198844987977,0.43655325822099994,0.17221238629580005
2018-3-1,10.4121902004348,5.847305102064398,11.576747804460002,8.100459836187788,6.207676672195397,3.0345252064224004,0.4178020128848005,2.774711608968401,2.2838989932011993,1.5117592000153997,0.6882126442757978,0.42595246862159997,0.16680004023800005
2018-4-1,10.4933490350176,5.825522965807198,11.491226754828002,8.083642140947388,6.055147485779198,3.0138237696996,0.3899799074212005,2.823404181275601,2.2902873483429995,1.4322140054043997,0.670592449834998,0.4052682138,0.16629328093599985
2018-5-1,10.536824374519199,5.829071356620799,11.312716148161602,8.043869813246989,5.926969682491598,2.9598911048728,0.3713161567676005,2.8777290296952014,2.2813159840381996,1.4135233944583994,0.6535338817481982,0.3981272345177999,0.16286140106600006
2018-6-1,10.690818712278599,5.797411774471998,11.178550877181802,8.034439021092588,5.757032774696398,2.8987827515321998,0.3507582457916004,2.9380184353066015,2.2216765835701993,1.3748037845969994,0.637688110095198,0.39595423440359995,0.16426025700180005
2018-7-1,10.807664652786396,5.857052094121397,11.164188836799402,7.939021981081389,5.6349498533699975,2.7918523220676,0.3367043487802005,2.9021461007648015,2.2370773963075994,1.2952010303421995,0.6211294173571981,0.3860530985931999,0.16515516972620004
2018-8-1,10.985644197480596,5.926968592567997,11.211379427756004,7.80449859138339,5.571036228181798,2.6858686694524003,0.3268078656808005,2.832940408813001,2.2193508682875995,1.2221427525469994,0.609408315156998,0.3730002720961997,0.16035000647120007
2018-9-1,11.126264668531197,5.950505930235396,11.222257736942204,7.64131524468659,5.537517156003597,2.6320457728198003,0.3160017142742003,2.7753798576526014,2.2147632035907994,1.2086499022773995,0.595814264163798,0.38275150806519964,0.15788371651120026
2018-10-1,11.302921439326798,5.929418414453596,11.241726157454604,7.603957193677189,5.434017307191197,2.6136646898844007,0.2982908965318003,2.7564147561766013,2.1918013656507993,1.2350913120239997,0.5847980834565978,0.37397775087679963,0.16446133700280025
